relay_for_name,relay_root,relay_ruta,subrelay,etapa,f_arranque_hz,dfdt_hz_s,retardo_s,etapa_outserv,subrelay_outserv,relay_outserv,activa_efectiva,terminal,terminal_for_name,terminal_kV,cubiculo,interruptor,objeto_disparado,objeto_clase,objeto_for_name,es_malla,n_cargas_aguas_abajo,MW_deslastrados,Mvar_deslastrados,n_gens_aguas_abajo,MW_gen_desconectados
,ZITAGE_ZJSA1E-L2-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZITAGE_ZJSA1E-L2-SEL 311C.ElmRelay,,81D2,41.0,0.0,0.0416666679084301,1,,1,0,3,,138.0,Cub_1,,138 kV Itabo TG – Julio Sauri L2,ElmLne,ZITAGE_ZJSAUE-L2,1,0,0,0,0,0
,ZITAGE_ZJSA1E-L2-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZITAGE_ZJSA1E-L2-SEL 311C.ElmRelay,,81D3,41.0,0.0,0.0416666679084301,1,,1,0,3,,138.0,Cub_1,,138 kV Itabo TG – Julio Sauri L2,ElmLne,ZITAGE_ZJSAUE-L2,1,0,0,0,0,0
,ZITAGE_ZJSA1E-L2-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZITAGE_ZJSA1E-L2-SEL 311C.ElmRelay,,81D4,41.0,0.0,0.0416666679084301,1,,1,0,3,,138.0,Cub_1,,138 kV Itabo TG – Julio Sauri L2,ElmLne,ZITAGE_ZJSAUE-L2,1,0,0,0,0,0
,ZITAGE_ZJSA1E-L2-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\3.ElmTerm\Cub_1.StaCubic\ZITAGE_ZJSA1E-L2-SEL 311C.ElmRelay,,81D5,41.0,0.0,0.0416666679084301,1,,1,0,3,,138.0,Cub_1,,138 kV Itabo TG – Julio Sauri L2,ElmLne,ZITAGE_ZJSAUE-L2,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 411L,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 411L.ElmRelay,Frequency,81D1,40.0099983215332,0.0,0.03999999910593033,1,0,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 411L,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 411L.ElmRelay,Frequency,81D2,40.0099983215332,0.0,0.03999999910593033,1,0,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 411L,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 411L.ElmRelay,Frequency,81D3,40.0099983215332,0.0,0.03999999910593033,1,0,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 411L,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 411L.ElmRelay,Frequency,81D4,40.0099983215332,0.0,0.03999999910593033,1,0,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 411L,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 411L.ElmRelay,Frequency,81D5,40.0099983215332,0.0,0.03999999910593033,1,0,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 411L,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 411L.ElmRelay,Frequency,81D6,40.0099983215332,0.0,0.03999999910593033,1,0,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 311C.ElmRelay,,81D1,41.0,0.0,0.0416666679084301,1,,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 311C.ElmRelay,,81D2,41.0,0.0,0.0416666679084301,1,,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 311C.ElmRelay,,81D3,41.0,0.0,0.0416666679084301,1,,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 311C.ElmRelay,,81D4,41.0,0.0,0.0416666679084301,1,,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,ZITAGE_ZUASDE-L1-SEL 311C,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Itabo TG.ElmSite\ZITAGE.ElmSubstat\2.ElmTerm\Cub_1.StaCubic\ZITAGE_ZUASDE-L1-SEL 311C.ElmRelay,,81D5,41.0,0.0,0.0416666679084301,1,,1,0,2,,138.0,Cub_1,,138 kV Itabo TG – UASD,ElmLne,ZITAGE_ZUASDE-L1,1,0,0,0,0,0
,DOMICEM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM.ElmRelay,,UNR 1 F<,59.29999923706055,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM.ElmRelay,,UNR 2 F<,59.20000076293945,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM.ElmRelay,,UNR 3 F<,59.099998474121094,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM.ElmRelay,,UNR 4 F<,59.0,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM.ElmRelay,,UNR 5 F<,58.900001525878906,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM.ElmRelay,,UNR 6 F<,58.79999923706055,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 0 F<,58.70000076293945,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 0 Start-dF/dt,59.29999923706055,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 0 dF/dt,59.099998474121094,-2.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 1 F<,58.79999923706055,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 1 Start-dF/dt,59.29999923706055,0.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 1 dF/dt,58.79999923706055,-2.0,0.10000000149011612,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 2 F<,58.70000076293945,0.0,0.0,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
,DOMICEM dF/dt,\VM-PF.IntUser\PDD 30-09-2025.IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SUR 138 kV.ElmNet\Palenque.ElmSite\Terminal Palenque 1.ElmTerm\Cub_4.StaCubic\DOMICEM dF/dt.ElmRelay,,UNR 2 Start-dF/dt,59.29999923706055,0.0,0.0,1,,0,0,Terminal Palenque 1,WPAQ1K,4.159999847412109,Cub_4,Switch,Demanda Domicem,ElmLod,ZPAQ1K-D1,0,1,23.08,6.73,0,0
